"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Coord. facteur 6";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"Corr. facteur 6";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"COR -facteur 6";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"CTR -facteur 6";"mass";"chi.distance";"inertie"
"titre";-0,978281112124542;-0,437857558821711;0,590415694306494;0,293775651445894;0,0262604347305846;-0,437712920156276;-0,734092388011046;-0,32856394443318;0,443042047506563;0,220446318380889;0,0197055682693472;-0,328455409021433;0,0883114566302712;0,00917841539911546;0,0128983856094547;0,00281359816740424;2,19052606750769e-05;0,0056379421021401;0,000265395518942051;5,3165750813622e-05;9,66678445813776e-05;2,39330387816252e-05;1,91236185013947e-07;5,31306318440409e-05;0,000277310458301751;2,00583173350446;0,00111572006705372
"appeler";0,129291780414626;0,0267535458375762;-0,732250229360808;-0,730805284514862;0,911567761971;-0,398397696889532;0,0897043337419897;0,0185619611463257;-0,508044817285228;-0,507042295591399;0,632457674308853;-0,276413549641055;0,00354484789929054;7,8746411051104e-05;0,0455936819243152;0,0400128878822321;0,0606580690222394;0,0107335054292987;1,20526190092357e-05;5,16062494323425e-07;0,000386597133304233;0,000385072899209094;0,000599125096632117;0,000114438784096956;0,000721007191584552;1,32315726769789;0,00126229984743133
"imposer";0,101172206154955;-0,259562512100151;-0,640767142941701;-0,691346704788732;-0,521005361407102;-0,617206763273428;0,0795241840947123;-0,20402339516768;-0,503660898321163;-0,543417848778413;-0,409524787977961;-0,485141780855133;0,00223769182239384;0,00764141993332382;0,035992180743453;0,0369156393094964;0,0204275889829832;0,02655775471152;4,35236456822756e-06;2,86475022983129e-05;0,00017458353929294;0,000203233183396711;0,000115421631919242;0,000161981038222636;0,000425209369396018;1,30316808750726;0,000722110563288503
"orient";0,182522174026704;-0,461968732382059;0,127335589367915;-0,473376655285723;0,0345237889580796;-1,24564263596821;0,127795883410971;-0,323454958707506;0,0891560941551599;-0,331442402387334;0,0241723951192155;-0,872157051201012;0,0127120963947758;0,0422496748303975;0,00248093494151097;0,0302092783184966;0,000156558881372292;0,18881000758822;2,27880928143882e-05;0,000145982863301684;1,10911433663261e-05;0,000153281727782282;8,15292824107793e-07;0,00106136226603405;0,000684032463810985;0,986384859964116;0,000665532868735239
"juin";0,126687837956787;0,488760530974902;-2,07691749655817;0,160769057586256;-0,00843058155411147;0,151601374865355;0,0589569571647616;0,227455406558777;-0,966538997382616;0,0748173983738287;-0,00392335557679435;0,0705510166422164;0,00103673657874367;0,00800577027575165;0,111729259769187;0,000589853648557886;1,58040550036967e-06;0,00047343135881723;3,56062375319335e-06;5,29966589574314e-05;0,00095696207225072;5,73404593233763e-06;1,57678072893142e-08;5,09873587718456e-06;0,000221848366641401;2,39739760424638;0,00127507687552745
"mettre";0,163995561682028;0,0155244616942229;0,131531692476998;-0,385209365979329;0,546231949106453;0,321316102586791;0,212705943499043;0,0201355770736465;0,170599572704239;-0,499625238603519;0,708475161841786;0,416754234451021;0,0124827998054927;5,8035430701267e-05;0,00321987114364396;0,0243322493190106;0,0476712900949658;0,0152814641139745;3,43074366039983e-05;3,07437741061953e-07;2,20691139502797e-05;0,000189285678560862;0,000380608319563325;0,000131700996596994;0,00127562810818805;0,894366338497339;0,00102036363116161
"terme";0,158408905192599;-0,482250254840282;0,460437016419152;-0,104147311836253;0,162392510840372;-0,363415540157684;0,198173796661853;-0,603308026317386;0,576019078955811;-0,130291085426177;0,203157394362139;-0,454642605296733;0,00369807139692246;0,0177817022462854;0,0125281350906624;0,000564745789577141;0,00133783635077006;0,00620690736896067;1,29894931659777e-05;0,000120386545492198;0,000109742154711342;5,61473353711512e-06;1,36510172146406e-05;6,83659746572782e-05;0,000517646188829935;1,58719870320234;0,00130405413574387
"régner";0,150265754679496;-0,182522225171976;-0,604008027489245;-1,32011523783835;1,76026482333865;-1,13304791072435;0,0587327288806094;-0,0713404620272669;-0,236081998828693;-0,515978976850008;0,688015422061627;-0,442862020633065;0,00408544427011318;0,00312725331624008;0,0264688173425886;0,111399620284282;0,192987939533369;0,0740743712917104;6,67905478675522e-06;9,85431592885456e-06;0,000107914646731308;0,000515488119257693;0,000916539091023182;0,000379744524744393;0,000295797822188534;1,43245083490036;0,000606952104980639
"général";0,173684146524561;0,936531164551931;0,294013953076518;-1,05090280366407;0,383666728699559;-1,42492192004926;0,0839956022340982;0,452916980344067;0,142188446948425;-0,508228388425672;0,185545535267081;-0,689108230118053;0,00898990623756095;0,135609953593493;0,0103300053358515;0,116278834813887;0,0151007311169206;0,192960807446436;1,56154095341374e-05;0,000454022617828398;4,47475130595305e-05;0,000571686744134372;7,61976011519214e-05;0,00105103010465017;0,000517646188829935;1,11614842597409;0,000644877052495324
"armée";0,147162172058355;0,0942958506698883;-2,31756129408665;-1,41497826114828;-0,51176564532241;-1,41538731298252;0,0473265438463689;0,0303250261180536;-0,745314945186773;-0,455049213947034;-0,164581012318928;-0,45518076276354;0,0033901243865113;0,000722138859219279;0,337144105944261;0,110729555234127;0,0141130345117563;0,1000059915208;2,20206461088039e-05;9,04113271978117e-06;0,00546135159918791;0,00203580986437154;0,000266305377332171;0,00203698708687865;0,00101680501377309;1,54002484039198;0,0024115325654238
"devant";0,135860726118029;3,46343896745833;1,5789691263171;-1,05892054289221;-0,0127558627206345;-0,0979843957157724;0,0343559618735082;0,875821736841365;0,399283918562823;-0,267775941128668;-0,00322565575656576;-0,0247779344303321;0,0016651437812899;0,561424356976888;0,0901863919190838;0,0357380942427813;5,05287369373049e-06;0,000276203948495575;1,16022379812688e-05;0,00753995900176553;0,00156711613879071;0,000704823951293381;1,02275963606161e-07;6,03486756260177e-06;0,000628570372150635;2,02865135238827;0,00258683504695033
"oreste";0,150673532032127;-0,305487557585656;-0,544854012946966;-1,43417310700146;1,41014931699161;-2,26559593583649;0,0486520036739242;-0,0986409595205245;-0,175931625695189;-0,463089929132351;0,455332723841831;-0,731553712900566;0,00180653114599881;0,00385275030525157;0,00947243605711467;0,057824971870298;0,054469904062113;0,13025325890881;5,8759347316653e-06;2,41540564928563e-05;7,68357496800167e-05;0,000532360929024185;0,000514675183431008;0,00132851951752978;0,000258823094414967;2,15999922597037;0,00120756416384789
"vers";0,178300642535358;-0,533110215355516;0,573376524539645;-0,890457043505548;-0,773658163832061;-0,461251639482317;0,118894257922348;-0,355488025978076;0,382338366401104;-0,593773684120769;-0,515889970817902;-0,307571361560524;0,00884093523808972;0,0410051775910246;0,0366608109459304;0,0779038830681378;0,057298797812957;0,0188677627670897;2,82112314094587e-05;0,000252202992778603;0,000291740043017726;0,000703626478042091;0,000531146656824089;0,000188795688680298;0,000887393466565602;1,15542871605324;0,0011846840483308
"région";0,128836930772051;1,35306049431996;-3,19727061830065;-0,970158930721152;-2,32822400534418;-0,429120542243575;0,0298605950584793;0,313599456835856;-0,741032890595376;-0,224854184270245;-0,539613554998584;-0,0994574666318437;0,00149806441305349;0,0857228241001527;0,36994605379794;0,0300107109618558;0,168404683033205;0,00529981274587976;5,83054740870912e-06;0,000643077061331794;0,00359076831129623;0,000330608764236235;0,00190404897972226;6,46825600512651e-05;0,000351259913848884;2,02821728663698;0,0014449657405936
"europe";0,228164672248603;-1,07115859768222;2,3002460513624;-0,493662975273283;-2,41778425889852;0,604251626284189;0,0634155999265657;-0,297715524577372;0,639325456865303;-0,137207629165213;-0,671993774321017;0,167944401776903;0,00788115390831804;0,090118272310084;0,321196979277051;0,0130345152305911;0,304637237985096;0,0176270984501069;7,79573039996914e-05;0,00171817566790172;0,00792334554069017;0,000364939708742846;0,00875376936142378;0,000546758652220038;0,00149747647482945;1,56600394036046;0,00367236389860019
"danube";0,159524221797322;-0,194538811545656;-0,854678180330765;-1,71786138964579;1,31489539285877;-2,38987543879038;0,0476983538808331;-0,0581678504500133;-0,255552052474125;-0,51364714122003;0,393158763341527;-0,714581918195247;0,00243048187974628;0,00187527053722419;0,0279752650838928;0,0995763311889513;0,0568429249927055;0,173956963651457;5,64559220721555e-06;8,39592890446016e-06;0,000162054639463166;0,000654685124113608;0,00038356471002449;0,00126708796944412;0,000221848366641401;1,97160447058834;0,000862374336975229
"auprès";0,150625864546887;-0,196629130984995;-0,527828651877662;-1,04219420231413;1,46400841758765;-1,15175695869944;0,0680737055135648;-0,0888643766349577;-0,238546363319674;-0,471008225776472;0,661642528579274;-0,520523910455625;0,00297007780317158;0,00262589124887725;0,014624617021585;0,0502350445831748;0,0965852393381017;0,0553786773643461;4,61388515234456e-06;7,86254953081026e-06;5,6657002887225e-05;0,000220884367246104;0,000435867835951313;0,000269767336729558;0,000203361002754617;1,68405004354687;0,000576736796155968
"attila";0,135722702278443;-0,211325387393036;-0,696469079191762;-1,57123646711187;1,49024669950034;-2,15030735993535;0,0432194308225386;-0,0672942905509046;-0,22178306711291;-0,500343307760513;0,474552989708646;-0,684742188519498;0,000992994230235271;0,00124898542958115;0,0104851649718038;0,0470181562515928;0,0412109815305117;0,0794867939615414;1,77085633379984e-05;4,29320553614181e-05;0,000466317821265117;0,00237334805883186;0,0021349842250897;0,00444507830496738;0,000961342922112736;2,62433026409746;0,0066208738130744
"pendant";-0,672030680671185;-0,331562356073999;0,275451010762373;0,205225529871325;0,0430902073408765;-0,260506909121076;-0,776371998706846;-0,383041632599318;0,318218286638076;0,237089405877633;0,0497805105631736;-0,300953922980535;0,0738719338655546;0,00932919125719685;0,00497645254076757;0,0024339116186067;0,000104547421649882;0,00353990761421987;0,000175336561554249;4,26800302318716e-05;2,94566276447149e-05;1,63514795498381e-05;7,20860870427136e-07;2,63470973673281e-05;0,000388234641622451;1,50656793459279;0,000881194390423675
"retour";0,116055456927802;1,45689718710292;-0,148137623771289;-0,176258039392717;1,37820928292224;0,807777944359011;0,0533004373672326;0,669104748085947;-0,0680347167342958;-0,0809494946451944;0,632965993223688;0,370985724150168;0,00253381967397303;0,20716418571988;0,00165540849364039;0,00206482479960379;0,123006994092945;0,039145398886543;6,47410098076841e-06;0,00102024892789001;1,05482177255312e-05;1,49329705073797e-05;0,000913016611189637;0,000313640631384419;0,000480671461056368;1,40480830864189;0,000948598583586211
"après";-0,0494692624804549;0,647563788318098;-0,785925943834716;0,125096836403485;0,466821570968473;0,0703225529009614;-0,0437595633209779;0,572822540268798;-0,695215056388249;0,110658268576677;0,412941432115837;0,0622059851362906;0,00129053613665413;0,114729923505866;0,13061480547693;0,00291563206466692;0,0395599762350226;0,000831650252867627;4,16230296339749e-06;0,000713227248794837;0,00105057259443732;2,66167772825562e-05;0,000370650549614087;8,41108600467329e-06;0,00170083747758407;0,839053598043623;0,00119740819204443
"roi";0,137019165437046;-0,314997192813692;-0,36013761559902;-1,23448608315893;1,21532429160265;-1,61537342802549;0,0566112887449281;-0,13014527551192;-0,14879564095691;-0,510044327612074;0,502127378831936;-0,667412994913123;0,00301522639753005;0,00826766656048638;0,00835264683891838;0,0864709942939206;0,0816575865201878;0,133645804183609;2,01310125238901e-05;0,000106393807211354;0,000139072080860442;0,00163408777045642;0,00158375259762346;0,00279800735971433;0,00107226710543344;1,52040996722691;0,00247870246750271
"hun";0,134772846829958;-0,176576537561459;-0,795298686320357;-1,68276933188801;1,47490833780104;-2,24195321309192;0,0411719043906585;-0,0539425595964921;-0,242956665570113;-0,514071043787025;0,450571361348073;-0,684896739283186;0,00103964866692282;0,000925891474864777;0,0145168431947436;0,0572626891314486;0,0428614392492623;0,0917459824416949;1,88047611171632e-05;3,22796643168516e-05;0,00065482242934909;0,00293165049570533;0,00225212804117582;0,00520374620071397;0,00103529237765987;2,54682119204091;0,006715215069361
"retrouver";-0,460691910409738;-0,197258960774938;0,395341394153984;-0,575041610432331;0,906237511083557;2,3022883460921;-0,175894093069259;-0,075314294046173;0,150942993367529;-0,219553285522469;0,346005261901849;0,879023294026638;0,030051705394741;0,00285847058260801;0,00887406055476473;0,0165419711484079;0,0400301217751755;0,239342348979362;0,000121634802939975;2,23002722409692e-05;8,95738543543305e-05;0,000189511350605218;0,000470674589512905;0,00303777856732351;0,000573108280490285;1,61925549028213;0,00150268323061274
"tête";-0,472517673647802;0,0760867247032966;-0,711280328519327;-1,05929178046136;1,93000197713083;-0,167260588232815;-0,199497746552986;0,0321239415315903;-0,300303735967428;-0,44723474894117;0,814850040016483;-0,0706176981317417;0,0342403890418843;0,000460609245053915;0,0311110042925312;0,0607959356348179;0,196640502805021;0,00136817605192317;0,000127959577548861;3,3178325406876e-06;0,000289946772621978;0,000643084272073778;0,0021347754078053;1,60333370737388e-05;0,000573108280490285;1,55592287288995;0,00138743553600128
"origine";0,182941253514384;-0,245794336256542;-0,378106983026611;0,22033278836984;0,877241460695555;-1,02957216232977;0,125794031913776;-0,169013057390305;-0,259993855819575;0,151505192401383;0,603208615787406;-0,70795422551023;0,00530311077128538;0,00496664862174717;0,00908378094800244;0,00271773072530226;0,0419759552639819;0,0535640182470046;1,05183401681618e-05;1,89874941766375e-05;4,49317472486967e-05;1,52574576126174e-05;0,000241858975914211;0,000333148217569552;0,000314285186075318;1,53068439438862;0,000736368530047932
"placer";0,112199424409481;1,83457881868411;0,147169317525346;-0,798498165332755;1,04734526194196;1,03883975579915;0,0450108651718601;0,735975075536689;0,059039681740188;-0,320332242780501;0,420161837921805;0,416749697509966;0,00118740814884247;0,164703873308169;0,000819187237829795;0,0212474774902183;0,0356166774908058;0,0324614607221439;2,3273207812425e-06;0,000622225405698613;4,0041426523592e-06;0,00011787530643541;0,000202793828494994;0,000199513419650003;0,000184873638867834;1,98394656025055;0,000727670768506771
"jeune";0,0921375486236564;-0,216582106305226;-0,0444301474017487;-1,0131105560259;0,358016831838853;-0,790055768944212;0,067996277259308;-0,159834694646456;-0,0327888539095076;-0,747662025861427;0,264211628427929;-0,583050579464337;0,00092282089749584;0,00264546216834753;8,60457611881335e-05;0,0394183607969472;0,00479629510058213;0,0216377341038973;3,45279645523814e-06;1,90784380576322e-05;8,0288469355539e-07;0,000417456618884554;5,21320208788608e-05;0,000253871043185089;0,000406722005509234;1,84806523097539;0,00138909600774034
"fils";0,15583328947092;-0,296632631512065;-0,350889976485822;-0,347390745520023;1,09067965919725;-1,40939083080898;0,082917692163344;-0,157835936781081;-0,186705851825606;-0,184843938000802;0,580342239692084;-0,749925997478651;0,00431631889633203;0,00811415298150668;0,00877535774947434;0,00757827397023272;0,0727850804773207;0,112592146581028;7,18315848694311e-06;2,60275219397748e-05;3,64197446815835e-05;3,56969788165742e-05;0,000351875800110667;0,000587567621665249;0,000295797822188534;1,44524950670074;0,000617846558316535
"parvenir";0,159880057918837;-0,426160613541512;0,19351009567936;-0,54646498183597;0,638699748739338;-0,431689326082894;0,149903371811073;-0,399567736805415;0,181434859352786;-0,512364984227576;0,59884420331844;-0,404751451788481;0,00645781168872686;0,0238043154241829;0,00379344592023941;0,0266539895095132;0,0354768592907592;0,0150138327059075;1,03964786053664e-05;7,38659501164652e-05;1,52301761264604e-05;0,000121456942563564;0,000165917104857985;7,5794953570573e-05;0,000406722005509234;1,21224656417513;0,000597694960562703
"aide";0,12055837301837;0,847165447789341;-5,56833899629014;-0,841181642173834;-4,10104685066888;0,45925073208751;0,0171396274952409;0,120440412709749;-0,791643531462509;-0,119589702828004;-0,583040510593861;0,0652910808086073;0,000609572067167712;0,0156163331490559;0,521448585585392;0,010484570367317;0,242814520578889;0,00282086423253199;4,29922058895903e-06;0,000212290930743559;0,00917162535064408;0,000209302562017421;0,0049749008955667;6,23870839652923e-05;0,000295797822188534;2,97525506228709;0,00261844452812185
"soldat";0,156101759949362;-0,238395813388207;-0,610356341060145;-1,39007932194641;1,24483883968626;-1,81328228344082;0,0580802915736616;-0,0886991815852612;-0,227093366942859;-0,517202447655653;0,463163277561062;-0,67466224443441;0,00342163671746492;0,00414026217111514;0,0209756331693095;0,0958601778239997;0,0749030411359127;0,147231692278545;5,40594763475362e-06;1,26082114601745e-05;8,26462508895739e-05;0,000428682151478726;0,000343781494915924;0,000729435796588792;0,000221848366641401;1,62603617769607;0,000586565672923725
"refuser";0,210816213030355;-0,951620255730221;2,04676616329083;-0,473224550790865;-1,91637801527113;0,578274822760798;0,0688701981652416;-0,310878725350984;0,668644926486058;-0,15459469706408;-0,626049257664218;0,188912897471371;0,00647758365191727;0,068476990543667;0,244833776267516;0,0115313542896025;0,184256266395067;0,0155426744919332;2,30059958022754e-05;0,000468770610845602;0,00216855019063029;0,000115922451298627;0,00190105806007666;0,000173101802109277;0,000517646188829935;1,59601454871406;0,00131858069386394
"peuple";0,164940166397221;-0,25874895201349;-0,434992729023569;-0,593997220165112;0,394816150445155;-1,10572199085126;0,116203795144752;-0,1822940455952;-0,30646147070798;-0,418483458555439;0,278156231246177;-0,779004256625338;0,00707283955086446;0,00903047186210623;0,0197258080930595;0,0324078738718974;0,0139503678928171;0,101364296828855;2,16270010744699e-05;5,32231585148624e-05;0,000150420642898911;0,00028048669825381;0,00012391767732248;0,000971930787103938;0,000794956647131686;1,19500267827141;0,00113522305459801
"tribu";0,212735519889966;-0,974868692587442;1,83933047749276;-0,816017105917063;-1,50442506555131;-0,193637930712023;0,0784930509462419;-0,359697421440205;0,678657992569787;-0,301085931963231;-0,555087901522985;-0,0714466111177168;0,00725012848756919;0,07898965693942;0,217327697281938;0,037688163600187;0,124813539334798;0,00191557305624695;1,00400587357277e-05;0,000210837803210253;0,000750543330040207;0,000147725259392341;0,000502108249696047;8,31834831164543e-06;0,000221848366641401;1,52232195441731;0,000514125632634102
"servir";0,172123942332148;-0,116403520942783;-0,474436581418837;0,185109282304598;0,790077222341961;-0,957413811249921;0,126774545411504;-0,0857347516671636;-0,349437045892758;0,136338645267203;0,581916027167817;-0,705164540431485;0,00727072542383147;0,00172520101110502;0,0221503896031128;0,00297092941838623;0,0527338099310913;0,0717375795878499;8,76349899952617e-06;4,00799532280846e-06;6,65811524396718e-05;1,01356444200546e-05;0,000184643513268703;0,000271140472454819;0,000295797822188534;1,22996220378927;0,000447485022721018
"année";0,0966688891013638;0,255282074664584;-0,161846830281015;-0,887899786711413;1,40142692979395;0,499187180788434;0,0548842412656053;0,144937664091535;-0,0918893406533559;-0,504109507894006;0,795667090477019;0,283415997864231;0,00229134863836446;0,00829030779832659;0,00257546690672028;0,0682946033705148;0,165772897160819;0,019484835113723;8,29258024004742e-06;5,78304894892423e-05;2,32447362898922e-05;0,000699590865386557;0,00174283849620975;0,000221127662462299;0,000887393466565602;1,23049681568194;0,00134362233723472
"bref";0,142528697759518;-0,286992499664784;-0,371992435149864;-1,05864610786506;1,43272677351283;-1,2316232920999;0,064182643012944;-0,12923669017489;-0,167513336219654;-0,47672297780191;0,645176673083862;-0,554616995214889;0,0028612125610654;0,00601864707862223;0,00781526239394888;0,055768358877911;0,0995238422042354;0,0681323618611678;3,75560253739511e-06;1,52270608537171e-05;2,55825131368853e-05;0,000207193725702582;0,000379491229139871;0,0002804340710364;0,000184873638867834;1,62355351772615;0,00048731323601356
"autant";0,207772415744599;-0,618407780065506;0,845244910718991;0,287121991122903;-0,496460753000231;-0,0430033100061895;0,171321298051447;-0,509915732684021;0,696957075638763;0,236749965302218;-0,409362813301214;-0,0354589075954404;0,0100422290887863;0,0461547635824229;0,0666422012602737;0,00677529213167524;0,0197369063837785;0,000137186155089805;2,63369032290664e-05;0,000233312935991257;0,000435867069386399;5,02946561710925e-05;0,000150369159673427;1,12821715551789e-06;0,000610083008263852;1,26331653473935;0,000973673365425167
"tuer";0,128711766568276;3,19890542843286;-1,35111225520464;0,212975963622845;-0,679031394205105;-0,155737009011167;0,0362521422408369;0,900983474148946;-0,380545733812412;0,0599854631242213;-0,191251688521107;-0,0438639011285771;0,00114910853410904;0,368247362663551;0,0507735200391385;0,00111154358671466;0,0110092858371332;0,000536488449112077;6,12549919695561e-06;0,00378362239191629;0,000674975255093882;1,67712784311917e-05;0,000170484418596857;8,96785638118891e-06;0,000369747277735668;2,31354035536369;0,00197906083300229
"constantinople";0,144095981283305;-0,246136849874659;-0,644281516250312;-1,53619267363394;1,43720343671546;-2,18888675321902;0,0462351912625362;-0,0789764171725137;-0,206726647512697;-0,492908694947769;0,461146627323829;-0,702334629916833;0,00229153689916107;0,00346887530483783;0,0183697954360018;0,0920142862437649;0,0784719605313774;0,168624964626726;5,37411261592467e-06;1,56803698235767e-05;0,000107437122821638;0,000610793496651429;0,000534613005104257;0,00124007973706989;0,000258823094414967;1,83412020350536;0,000870680092671458
"lequel";0,183103063229034;-0,499572576490391;0,569812967886543;0,226678303655304;0,387538255189353;-0,142755713146412;0,201013880439988;-0,548439880746968;0,625551062772923;0,248851573675264;0,425446560646078;-0,156719824062385;0,00511564050675446;0,019756875975193;0,0198656744468421;0,00276993431863835;0,0078884712834379;0,000991626129832222;8,67749246074172e-06;6,4595193812972e-05;8,40364470467062e-05;1,32991208680307e-05;3,8871579177551e-05;5,27460595853598e-06;0,000258823094414967;1,55985760436992;0,000629756899350161
"mourir";0,178232966393958;-0,375015421121208;-0,344567713249807;-0,704786414498139;0,672494068907582;-1,39693093550708;0,0997675576905697;-0,209918363692969;-0,192874976529164;-0,394510738897497;0,376434798644398;-0,781945060544475;0,00728903094625663;0,016741881845412;0,0109237749359407;0,040267024319266;0,0357211582463894;0,142789332099145;7,04745491329566e-06;3,11999924746188e-05;2,63393708411828e-05;0,000110197383681827;0,000100330540618412;0,000432918460796073;0,000221848366641401;1,27201575828277;0,000358956001402014
"durant";0,0267393669831419;-0,268087315012409;-0,347238271798808;-1,01698342550159;0,86742536022399;-1,42496975376425;0,0133523682482645;-0,133870055898892;-0,173394279598008;-0,507833158811868;0,433150973427918;-0,711562128860218;5,61457147107701e-05;0,00292805477459312;0,00379663985250958;0,0286934577367062;0,0203391825053992;0,0508484632302559;2,77585340996505e-07;2,79027375696846e-05;4,68111657288324e-05;0,000401533730983784;0,000292118131791871;0,000788325502985741;0,000388234641622451;2,17436359324766;0,00183551788187422
"chercher";-0,0272804462524431;-0,205235040173522;-0,338258588256227;-1,09054995605304;1,0937475141756;-1,02018857693721;-0,0144108152497255;-0,108414804484577;-0,178684101311463;-0,576079796930348;0,577768897575108;-0,538911605993467;4,08752696376136e-05;0,00120025357139697;0,00251991106150929;0,0230775438452534;0,0226176115030556;0,0182293327112595;2,20139468002422e-07;1,24594248107899e-05;3,38448533113739e-05;0,000351792115256822;0,00035385809092538;0,000307861857244474;0,000295797822188534;2,59992313348401;0,00199947504761245
"bientôt";0,164331097746677;-0,0795600126769145;-0,585940436290129;-0,714169787317655;1,16727653313942;-1,01687707691209;0,0906914362936698;-0,0439077686460466;-0,323370198814155;-0,394137717434511;0,644199343848479;-0,561196534945747;0,00158571254025938;0,000192835474418748;0,00808391516074471;0,0105810474167139;0,0275414847421749;0,0193630617790971;5,49170484096998e-06;1,28723358393557e-06;6,98191592626968e-05;0,000103721937776909;0,000277086383187551;0,000210283205802112;0,000203361002754617;2,51447243699963;0,00128576450797248
"théodoric";0,15400421792054;-0,319733079092735;-0,524628549203404;-1,41046570728166;1,39307067768997;-2,28049918871969;0,0498818411765353;-0,103561284785183;-0,169926761236778;-0,456848697688753;0,451214461723853;-0,738651836105079;0,00165311508173309;0,00369679435468534;0,00769257176145319;0,0489895765442208;0,0465627959862044;0,115597880029789;6,57705509344913e-06;2,83492379137345e-05;7,63255757813505e-05;0,0005516851726029;0,000538161407546428;0,00144220199749067;0,000277310458301751;2,30791826875296;0,00147709047768861
"long";0,158088953219494;-0,0594523250172631;-0,644451981442063;-0,962611628584615;1,82394764497895;0,0519082323833043;0,0729214179184783;-0,0274234710934531;-0,2972652504181;-0,444022200360488;0,841329174317879;0,0239436205373373;0,00380261046775134;0,000279015785117148;0,0253390178393466;0,0498105990424056;0,174244235737472;0,000130738482807774;1,52472660015744e-05;2,15638655873664e-06;0,000253378672250316;0,000565315817179359;0,00202961500773882;1,64384706221462e-06;0,000610083008263852;1,56206807830399;0,00148863712043517
"péninsule";0,146440394995817;0,0133722962838354;-1,84747920843212;-1,63401348761303;0,246824910386594;-1,90235239081986;0,0468152982118039;0,00427496824439893;-0,590617705485757;-0,522375186893608;0,0789070651317231;-0,608160026355527;0,00244430737404879;1,05744627344181e-05;0,155999430396785;0,107519212332777;0,0023903797588287;0,131543120569831;4,36103385317039e-06;3,63646704059727e-08;0,000694107590569205;0,000542973893156241;1,23892680900862e-05;0,000735952206604396;0,000203361002754617;1,80477196455068;0,00066238783317575
"historien";0,189933478021726;-0,71611415903395;0,920205718746428;-0,920388268115431;-0,408600576556798;-0,771455386624715;0,109568970107436;-0,413112483917804;0,530848979022467;-0,530954288242114;-0,235713813198913;-0,445037773628487;0,0134112599932165;0,0989107184983273;0,126231067391665;0,111262663894857;0,0213658109843869;0,0705570378867041;4,46840813983798e-05;0,000635205593306029;0,00104886513176893;0,00104928131840164;0,000206798670534667;0,000737176401027959;0,00123865338041449;0,999323460986792;0,00123697795268099
"considérer";0,201030171615246;-0,567347669819683;0,97202645945239;2,09981133851588;-0,355011366629543;-0,577374274811302;0,0808941213261575;-0,228299517767638;0,391141417785138;0,844959698413062;-0,142855832701867;-0,232334202681671;0,00517211455299729;0,0213725575267273;0,0484877108516251;0,199364104719472;0,00555245512198126;0,0136054426632018;1,79311737182105e-05;0,000142818603516218;0,000419220397275206;0,00195635103393607;5,59204616381323e-05;0,000147911210314712;0,000443696733282801;1,70320345403194;0,00128712074355867
"ensemble";0,159572091363942;-0,271065526279155;-0,330181622246681;-0,824884296324833;0,750221155846488;-1,53055888074948;0,0819252277893507;-0,139166597344466;-0,16951714039219;-0,423500333289113;0,385167848335928;-0,785797716120862;0,0036763230743672;0,00550377495731217;0,00631154159857536;0,0347077638020797;0,0279726300611792;0,107857921754385;5,17823252971629e-06;1,49422586919626e-05;2,21703969304311e-05;0,000138373761356907;0,000114458035707901;0,000476395617789506;0,000203361002754617;1,60357565857352;0,000522933645531873
"invasion";0,182829720591246;-0,281416850560521;-0,87525132382887;-0,972275902813873;-0,668182416463256;-1,16778070666554;0,095905422159014;-0,147620429372133;-0,459123097905465;-0,510018451118638;-0,350502732941369;-0,612572733249982;0,00685060675974926;0,00842069504696579;0,0629550914498488;0,0684471323170913;0,0314978148039456;0,0891271886759095;1,79211790355646e-05;4,24593346324282e-05;0,000410713085653094;0,000506818001230952;0,00023936633651531;0,000731131640881993;0,000536133552716718;1,34592738467725;0,000971216934793228
"troupe";0,142887167072665;0,260625471945172;-3,08051829959342;-1,1935242434464;-1,45336624075197;-0,902935354755711;0,0382840301239805;0,0698298778220678;-0,825369120231297;-0,319783217946829;-0,389403177920301;-0,24192518495307;0,00260461258930706;0,00449575562716533;0,485438401018438;0,0642036826184219;0,092760207552394;0,0331682202643688;1,39657146848812e-05;4,64633405776526e-05;0,00649118967633817;0,000974404326573534;0,00144486359839951;0,00055768636982325;0,000684032463810985;1,70592923346905;0,00199066754793513
"nord";0,163491828382236;-0,235315058335766;-0,727762562339335;-1,09063302169885;1,32885379380561;-2,34447306586939;0,0543056502261186;-0,0781625441306113;-0,241734523059245;-0,362266028751977;0,441393738403498;-0,778743106242568;0,00347753202923513;0,00373758236273675;0,0276304728801884;0,0546735266667184;0,0790839459215033;0,228045602170819;1,33423047196335e-05;2,76400098047413e-05;0,00026437365500459;0,000593739632776964;0,000881440811658358;0,00274365341420661;0,000499158824943151;1,68927297671191;0,00142442118145212
