"";"X.date_2020.06.26";"X.date_2020.07.13";"X.date_2020.12.16";"X.date_2021.01.23";"X.date_2021.03.23";"X.date_2021.03.24";"X.date_2021.04.04";"X.date_2021.05.20";"X.date_2021.05.21";"X.date_2021.08.21";"X.date_2021.08.23";"X.date_2021.10.19";"X.date_2021.10.21";"X.date_2021.12.03";"X.date_2022.04.20";"X.date_2022.05.09";"X.date_2022.06.16";"X.date_2022.06.23";"X.date_2022.06.25";"X.date_2022.09.19";"X.date_2022.10.25";"X.date_2023.01.15";"X.date_2023.02.05";"X.date_2023.04.05";"X.date_2023.05.22";"X.date_2023.08.10";"X.date_2023.10.27";"X.date_2023.11.29";"X.date_2023.12.19";"X.date_2024.01.28";"X.date_2024.02.10";"X.date_2024.02.17";"X.date_2024.09.26";"X.date_2024.11.12";"X.date_2025.03.21";"X.date_2025.04.15";"X.date_2025.04.27";"X.date_2025.06.03";"X.date_2025.06.19";"X.date_2025.06.29";"X.date_2025.07.07";"X.date_2025.08.06";"X.date_2025.08.07";"X.date_2025.09.12";"X.date_2026.03.11"
"notamment";-0,2815;1,5476;-0,2397;-0,1086;-0,1673;-0,1579;-0,2143;-1,0418;-0,4171;0,9304;0,8567;0,1959;-0,0648;-0,0626;0,3066;-0,0842;0,3298;1,8411;-0,0493;-0,123;-0,0715;-0,081;-0,0171;-0,1498;-0,1472;-0,2475;-0,0495;-0,0386;0,8444;-0,0441;-0,5605;0,5648;3,5068;-0,0822;-0,1019;-0,058;-0,0612;-0,0816;-0,0727;-0,6014;-0,2084;-0,2626;-0,5628;-0,1653;-0,0784
"étudier";-0,1238;-0,0506;-0,1055;-0,0478;-0,0736;-0,0695;-0,0943;1,8652;1,2057;0,4854;0,3516;-0,1936;-0,0285;-0,0275;-0,13;-0,0371;0,6154;-0,0352;-0,0217;-0,0541;-0,0315;-0,0356;-0,0075;-0,0659;-0,0647;-0,1089;-0,0218;-0,017;-0,0295;-0,0194;-0,2466;-0,1994;-0,1884;-0,0362;-0,0448;-0,0255;1,221;-0,0359;-0,032;-0,2646;-0,0917;-0,2993;-0,2476;-0,0727;-0,0345
"dont";-1,0252;-0,419;-0,3911;-0,3954;-0,6094;-0,5753;-0,3308;0,8995;0,347;-0,8503;-0,5293;0,3094;-0,2362;0,3888;0,3535;0,2953;-0,4758;-0,2914;-0,1796;0,5633;0,9192;0,3071;0,8747;0,45;0,9044;0,4721;-0,1803;-0,1406;-0,2443;-0,1605;-1,276;2,3929;-0,5061;-0,2995;0,2408;1,8908;1,0309;-0,2973;-0,2649;0,6594;0,6024;0,9955;-1,2829;-0,2222;-0,2855
"oeuvre";-0,1689;-0,069;-0,1438;-0,0651;1,6678;1,7144;-0,1286;-0,625;-0,2502;-0,285;-0,3487;-0,264;1,0671;2,4824;-0,1773;-0,0505;0,5014;-0,048;-0,0296;-0,0738;-0,0429;-0,0486;-0,0102;-0,0899;-0,0883;-0,1485;1,1798;-0,0232;-0,0402;-0,0264;0,2684;-0,2719;-0,2569;-0,0493;-0,0611;-0,0348;-0,0367;-0,049;1,0196;-0,3608;-0,125;0,2151;0,7603;-0,0992;-0,047
"violence";-0,7209;0,3075;-0,6139;-0,278;-0,4285;-0,4045;-0,5488;9,1361;3,8749;-1,5418;-0,462;0,3282;-0,1661;-0,1604;0,2878;-0,2158;0,3224;-0,2049;-0,1263;-0,3149;-0,1831;-0,2075;1,0186;0,2317;0,2365;-0,6339;-0,1268;0,6911;-0,1717;-0,1128;-1,4354;-0,2915;-0,543;-0,2106;-0,2609;0,5383;-0,1567;0,4179;-0,1862;-0,8728;-0,1831;-0,6093;-0,2262;-0,4233;1,1094
"pouvoir";0,8117;-0,4378;1,442;1,2672;-0,4037;-0,363;0,2471;-0,3031;0,2971;-0,4855;1,1642;-0,2379;-0,53;-0,5118;-1,0629;0,6779;-1,4454;-0,2535;0,2185;0,3939;-0,2129;-0,2585;-0,1396;-1,2244;-0,3179;-1,2658;-0,4046;-0,3156;0,4462;0,6983;-1,6579;1,3817;2,217;-0,2645;0,5268;-0,4739;-0,1663;-0,6671;-0,2186;0,8579;0,2643;-0,6964;-0,2643;0,7054;-0,2456
"violent";-0,1351;2,1661;-0,1151;-0,0521;-0,0803;-0,0758;-0,1029;-0,5;-0,2002;0,435;0,3243;-0,2112;-0,0311;-0,0301;0,555;-0,0404;0,5828;-0,0384;-0,0237;-0,059;-0,0343;-0,0389;-0,0082;0,8165;-0,0706;-0,1188;-0,0238;-0,0185;-0,0322;-0,0211;0,3356;-0,2175;-0,2055;-0,0395;0,9728;-0,0278;-0,0294;-0,0392;-0,0349;-0,2886;-0,1;0,7887;-0,2701;-0,0793;-0,0376
"offrir";-0,1238;-0,0506;-0,1055;-0,0478;-0,0736;-0,0695;-0,0943;-0,4583;-0,1835;-0,172;-0,2557;-0,1936;-0,0285;-0,0275;-0,13;-0,0371;1,5317;-0,0352;-0,0217;-0,0541;-0,0315;-0,0356;-0,0075;-0,0659;2,0372;-0,1089;-0,0218;-0,017;-0,0295;-0,0194;0,9874;-0,1994;-0,1884;-0,0362;1,0086;1,2438;-0,0269;-0,0359;-0,032;-0,2646;-0,0917;0,3027;0,3619;-0,0727;-0,0345
"demander";-0,4166;1,237;0,2532;-0,1607;-0,2477;-0,2338;1,4517;-1,5421;-0,6173;-0,356;0,2356;-0,248;-0,096;-0,0927;0,1974;2,5332;0,2168;-0,1184;-0,073;-0,182;0,665;-0,1199;-0,0253;-0,2217;-0,2178;3,7813;-0,0733;-0,0572;-0,0993;-0,0652;-0,8297;0,3469;-0,6337;-0,1217;0,5327;-0,0858;-0,0906;-0,1208;-0,1076;0,222;0,2938;-0,4764;0,2488;2,6389;-0,116
"alors";0,5862;0,285;-0,6619;-0,2997;-0,1455;0,1982;0,4073;-0,2565;-0,2878;-0,2577;-0,2902;0,2841;1,1947;-0,1729;0,2549;0,3823;-0,3149;-0,2209;-0,1361;0,739;0,4373;1,0294;-0,0472;-0,4136;-0,4063;-0,6835;-0,1367;-0,1066;-0,1852;-0,1216;-0,4963;-1,2514;-1,1822;-0,227;0,3217;-0,1601;-0,169;0,3927;-0,2008;0,7772;1,3717;-0,2287;0,5701;2,4049;0,4062
"réduire";-0,1238;-0,0506;-0,1055;-0,0478;-0,0736;-0,0695;-0,0943;-0,4583;-0,1835;-0,5339;-0,2557;-0,1936;-0,0285;-0,0275;0,5872;-0,0371;0,6154;-0,0352;-0,0217;-0,0541;-0,0315;-0,0356;-0,0075;-0,0659;-0,0647;-0,1089;-0,0218;-0,017;-0,0295;-0,0194;5,2233;-0,1994;-0,1884;-0,0362;-0,0448;-0,0255;-0,0269;-0,0359;-0,032;-0,2646;-0,0917;0,8509;0,3619;-0,0727;-0,0345
"assez";-0,1464;-0,0598;-0,1246;-0,0564;-0,087;-0,0821;-0,1114;0,4729;0,4055;0,8198;0,2998;-0,2288;-0,0337;-0,0326;-0,1536;-0,0438;0,5533;-0,0416;-0,0256;-0,0639;-0,0372;-0,0421;-0,0089;-0,0779;0,7918;-0,1287;1,24;-0,0201;-0,0349;-0,0229;-0,2914;-0,2357;0,3968;-0,0428;-0,053;-0,0301;-0,0318;-0,0424;1,0789;-0,3127;-0,1083;-0,3538;0,3096;-0,0859;-0,0408
"traverser";-0,1126;-0,046;-0,0959;-0,0434;0,8453;0,8685;-0,0857;-0,4167;-0,1668;-0,1464;-0,2325;-0,176;-0,0259;-0,025;-0,1182;-0,0337;0,6516;-0,032;-0,0197;-0,0492;-0,0286;-0,0324;-0,0068;-0,0599;-0,0589;-0,099;-0,0198;-0,0154;-0,0268;-0,0176;1,0603;-0,1813;-0,1712;-0,0329;-0,0407;-0,0232;-0,0245;-0,0326;-0,0291;-0,2405;-0,0833;0,332;1,9275;-0,0661;-0,0313
"ailleurs";0,3476;-0,1058;-0,2206;-0,0999;-0,1539;-0,1453;1,1328;-0,1888;0,2316;-0,2555;-0,5347;0,2173;-0,0597;-0,0576;0,3323;-0,0775;0,3561;-0,0736;-0,0454;-0,1131;-0,0658;-0,0745;-0,0157;-0,1378;-0,1354;-0,2277;-0,0455;-0,0355;-0,0617;-0,0405;-0,5157;0,6167;1,2408;-0,0756;-0,0937;-0,0533;-0,0563;-0,0751;-0,0669;-0,5533;3,065;0,7933;-0,5178;-0,1521;-0,0721
"aussi";1,3598;-0,5804;-0,3197;-0,1918;0,2396;0,2637;0,6325;-1,2916;-0,5275;-0,8822;-0,9963;0,6286;-0,3271;0,2867;-0,4695;-0,425;-0,4098;0,6263;-0,2487;-0,2333;3,7105;0,2148;-0,0862;-0,7557;-0,3073;1,6128;-0,2497;0,4419;-0,3383;-0,2223;1,5977;-2,2865;-0,3371;1,1518;1,5106;0,3098;1,4621;0,2129;0,2439;2,0922;1,0314;-0,6649;-1,9519;0,2446;-0,3954
"groupe";0,4284;-0,0828;0,4842;-0,0782;-0,1205;-0,1137;1,3236;0,3012;0,3018;-0,8737;-0,4185;0,2858;-0,0467;-0,0451;1,081;-0,0607;1,1369;-0,0576;-0,0355;-0,0885;-0,0515;-0,0583;-0,0123;-0,1078;-0,1059;0,4729;-0,0356;-0,0278;-0,0483;-0,0317;0,2182;-0,3263;-0,3082;-0,0592;-0,0733;-0,0417;-0,0441;-0,0588;-0,0524;-0,433;-0,15;1,0347;0,2171;-0,119;-0,0564
"apprendre";1,4386;-0,0552;-0,1151;2,2146;-0,0803;-0,0758;1,6554;-0,5;-0,2002;0,435;0,3243;-0,2112;-0,0311;-0,0301;-0,1418;-0,0404;0,5828;-0,0384;-0,0237;0,896;-0,0343;-0,0389;-0,0082;-0,0719;-0,0706;-0,1188;-0,0238;-0,0185;-0,0322;-0,0211;-0,269;-0,2175;-0,2055;-0,0395;-0,0489;-0,0278;-0,0294;-0,0392;-0,0349;0,3138;-0,1;-0,3266;-0,2701;-0,0793;-0,0376
"leurs";-0,811;-0,3315;-0,2742;-0,3128;-0,4821;-0,4551;-0,6175;0,4727;0,2899;-0,4551;-0,5706;0,8019;-0,1868;-0,1804;0,5159;0,3684;0,2687;-0,2305;-0,142;-0,3543;-0,206;-0,2334;-0,0492;0,5864;-0,424;-0,288;-0,1426;-0,1113;4,0673;-0,1269;2,5001;-1,3059;-1,2336;-0,2369;-0,2935;-0,167;-0,1763;-0,2352;-0,2095;1,0338;0,3996;-0,2564;0,5249;1,6254;0,392
"leur";-0,5805;0,331;-1,4305;0,3594;-0,221;-0,1969;0,2525;-1,1888;-1,1114;-1,1287;-0,316;1,1312;-0,3869;-0,3736;0,6727;2,9528;-0,3104;-0,4773;0,308;-0,7337;-0,4267;-0,4834;-0,1019;-0,8938;-0,878;-1,477;-0,2954;-0,2304;1,1876;-0,2629;3,2798;-0,2281;-1,158;-0,4906;-0,2261;-0,3459;-0,3652;0,9922;-0,4339;1,5122;-0,6529;2,0344;1,7209;0,4074;-0,1491
"nom";-0,4279;-0,1749;-0,3644;-0,165;0,9409;0,9821;2,1997;-1,5838;-0,634;-0,2039;0,4978;1,2016;-0,0986;-0,0952;-0,1377;-0,1281;0,2098;0,6122;-0,0749;-0,1869;-0,1087;-0,1232;-0,026;-0,2277;-0,2237;-0,3763;-0,0753;-0,0587;-0,1019;-0,067;0,2394;3,1069;-0,6509;-0,125;-0,1549;-0,0881;-0,093;-0,1241;-0,1105;-0,1781;-0,3168;0,7042;-0,3752;-0,2513;-0,1192
"frontière";-0,1442;-0,1887;-0,3932;-0,1781;-0,2744;-0,2591;-0,3515;0,2808;0,3367;0,3567;-0,4407;-0,2909;-0,1064;-0,1027;0,5205;-0,1382;-0,1381;-0,1312;-0,0809;-0,2017;-0,1173;-0,1329;-0,028;-0,2457;-0,2414;-0,406;-0,0812;-0,0633;-0,11;-0,0723;2,3944;0,2978;-0,7023;-0,1349;-0,1671;-0,0951;-0,1004;-0,1339;-0,1193;1,1679;-0,3418;1,4418;0,4648;0,3332;-0,1286
"territoire";0,5729;-0,0552;-0,1151;-0,0521;-0,0803;-0,0758;-0,1029;-0,5;-0,2002;-0,1988;-0,279;-0,2112;-0,0311;-0,0301;1,4006;-0,0404;0,5828;-0,0384;-0,0237;-0,059;-0,0343;-0,0389;-0,0082;-0,0719;0,8237;0,621;-0,0238;-0,0185;-0,0322;-0,0211;1,7018;-0,2175;-0,2055;-0,0395;-0,0489;-0,0278;-0,0294;1,0643;-0,0349;-0,2886;-0,1;0,2769;-0,2701;-0,0793;-0,0376
"homme";0,5213;0,7275;-0,292;-0,3258;0,968;1,0236;-0,6432;-1,5615;-0,6563;-0,3416;-0,3502;1,1106;-0,1946;0,4543;-0,3995;-0,2529;-0,3573;-0,2401;-0,148;1,987;0,409;-0,2431;0,9534;-0,4496;-0,4417;0,6213;-0,1486;-0,1159;-0,2013;-0,1322;0,2797;-1,3603;-1,285;-0,2468;0,2964;-0,174;3,0611;-0,245;-0,2183;1,3145;-0,2354;0,3173;1,8814;-0,4961;-0,2353
"rien";-0,3828;-0,1565;0,7706;-0,1476;-0,2276;-0,2148;-0,2915;-0,4119;-0,1995;0,3091;0,2716;-0,2171;0,7357;-0,0852;0,6351;0,6347;0,2395;-0,1088;0,8445;-0,1672;-0,0973;-0,1102;-0,0232;-0,2037;-0,2001;-0,3367;-0,0673;-0,0525;-0,0912;-0,0599;-0,3149;-0,6164;-0,2079;-0,1118;-0,1385;-0,0789;-0,0832;0,6467;-0,0989;0,9651;0,3194;1,2773;0,2858;0,3936;-0,1066
"eux";-0,4842;-0,1979;-0,4124;-0,1867;-0,2878;-0,2717;-0,3687;0,707;0,6579;-0,286;-0,9999;0,2894;-0,1115;-0,1077;-0,1685;-0,1449;-0,1493;-0,1376;-0,0848;-0,2115;-0,123;0,5615;-0,0294;-0,2577;-0,2531;-0,4258;-0,0852;-0,0664;-0,1154;-0,0758;5,1808;-0,7797;-0,3003;-0,1414;-0,1752;-0,0997;0,667;-0,1404;-0,1251;1,0967;-0,3585;0,9288;-0,2013;-0,2843;-0,1348
"autour";-0,2252;-0,092;-0,1918;-0,0868;-0,1338;-0,1263;-0,1714;-0,8334;-0,3336;-0,191;-0,1428;-0,352;-0,0519;-0,0501;3,8145;0,8424;0,4019;2,029;-0,0394;-0,0984;-0,0572;-0,0648;-0,0137;-0,1198;-0,1177;-0,198;-0,0396;-0,0309;-0,0536;-0,0352;-0,4484;-0,3626;-0,3425;-0,0658;-0,0815;-0,0464;-0,049;-0,0653;-0,0582;-0,4811;0,4965;2,2277;-0,1355;0,5809;-0,0627
"jouer";-0,1351;-0,0552;0,6331;-0,0521;-0,0803;-0,0758;-0,1029;0,5205;0,4326;-0,1988;-0,279;-0,2112;-0,0311;-0,0301;-0,1418;-0,0404;0,5828;-0,0384;-0,0237;0,896;-0,0343;1,0673;-0,0082;0,8165;1,9619;-0,1188;-0,0238;-0,0185;-0,0322;-0,0211;-0,269;-0,2175;0,4237;-0,0395;-0,0489;-0,0278;-0,0294;-0,0392;-0,0349;-0,2886;-0,1;-0,3266;-0,2701;-0,0793;-0,0376
"10";0,4691;0,8071;-0,1534;-0,0695;-0,1071;-0,1011;0,5674;0,3591;-0,2669;-0,7766;-0,372;-0,2816;-0,0415;-0,0401;0,4522;-0,0539;0,4785;-0,0512;-0,0315;-0,0787;-0,0458;-0,0518;-0,0109;4,2536;-0,0942;0,5148;-0,0317;-0,0247;-0,0429;2,7244;0,2501;-0,29;-0,274;-0,0526;0,8558;-0,0371;-0,0392;-0,0522;-0,0465;-0,3849;-0,1334;-0,4354;-0,3602;-0,1058;-0,0502
"fin";-0,6532;0,9036;0,8753;-0,2519;0,653;0,6898;-0,4974;-1,0442;-0,9679;1,4111;2,5308;-0,4896;-0,1505;0,5461;-0,6858;-0,1955;-0,636;-0,1857;1,5436;-0,2854;-0,1659;-0,188;-0,0396;0,7243;-0,3415;-0,5745;-0,1149;-0,0896;-0,1556;-0,1022;-0,3602;-1,0518;-0,2146;-0,1908;-0,2364;1,4155;-0,142;-0,1894;-0,1688;-0,41;-0,4836;0,5594;1,1445;0,2317;0,4657
"nouveau";2,2937;0,6694;-0,7868;-0,3562;-0,1921;-0,1753;0,3207;-0,9214;-1,3687;-0,4535;-0,241;-0,23;-0,2128;-0,2055;1,156;0,3271;-0,8994;3,448;-0,1618;-0,4035;-0,2347;-0,2659;-0,056;-0,4916;0,5192;0,2563;0,5058;-0,1267;0,4006;-0,1446;-0,3938;1,7235;-1,405;0,3346;-0,3343;0,4501;0,4315;-0,2678;-0,2386;-0,4567;1,1475;0,2506;-0,2215;0,4535;0,9284
"chute";-0,3716;-0,1519;-0,3165;-0,1433;-0,2209;-0,2085;-0,2829;-1,3753;-0,5506;6,4391;6,2988;-0,5809;-0,0856;-0,0827;0,2272;-0,1112;-0,3618;-0,1056;-0,0651;-0,1623;-0,0944;-0,1069;-0,0225;-0,1977;-0,1943;-0,3268;-0,0653;-0,051;-0,0885;-0,0582;-0,3008;1,3525;-0,5652;-0,1085;-0,1345;-0,0765;-0,0808;-0,1077;-0,096;-0,7939;-0,2751;-0,402;-0,743;-0,2182;-0,1035
"rome";-0,7885;-0,3223;-0,6715;-0,3041;-0,4687;-0,4424;-0,6003;-1,4051;-0,5949;18,6887;3,0215;-1,2327;-0,1816;0,4785;-0,3604;-0,236;-0,7677;-0,2241;-0,1381;0,2616;-0,2003;-0,2269;-0,0478;-0,4196;-0,4122;-0,6934;-0,1387;-0,1082;-0,1879;-0,1234;-0,2765;-1,2696;-1,1993;-0,2303;-0,2853;-0,1624;-0,1714;-0,2286;-0,2037;-1,6846;-0,5837;1,5947;-0,2791;-0,463;-0,2196
"6";-1,0591;0,2;-0,902;-0,4084;-0,6295;-0,5942;-0,8063;-3,9199;-1,5692;-2,0946;-0,8984;-1,6557;0,9656;-0,2356;-1,1118;-0,317;-1,0312;-0,301;64,0049;-0,4626;-0,269;-0,3048;-0,0643;-0,5636;-0,5536;-0,9313;73,08;-0,1453;-0,2523;0,4985;-1,3316;-1,7053;-1,6108;-0,3094;0,6594;-0,2181;-0,2303;-0,3071;-0,2736;-2,2627;-0,784;-1,7094;-1,3388;-0,6219;-0,2949
"empereur";-0,7209;-0,2946;-0,6139;-0,278;-0,4285;-0,4045;-0,5488;-2,6681;-1,0681;5,2452;3,3613;-1,1269;-0,1661;0,5104;-0,7568;-0,2158;-0,7019;-0,2049;-0,1263;2,2269;-0,1831;-0,2075;-0,0437;-0,3836;-0,3768;-0,6339;-0,1268;-0,0989;-0,1717;-0,1128;3,4914;-1,1607;-1,0964;-0,2106;-0,2609;-0,1485;-0,1567;-0,209;-0,1862;-1,5401;-0,5336;1,4052;2,3267;-0,4233;-0,2007
"romulus";-0,1689;-0,069;-0,1438;-0,0651;-0,1004;-0,0948;-0,1286;-0,625;-0,2502;3,3584;5,3371;-0,264;-0,0389;-0,0376;-0,1773;-0,0505;-0,1644;-0,048;-0,0296;-0,0738;-0,0429;-0,0486;-0,0102;-0,0899;-0,0883;-0,1485;-0,0297;-0,0232;-0,0402;-0,0264;-0,3363;-0,2719;-0,2569;-0,0493;-0,0611;-0,0348;-0,0367;-0,049;-0,0436;-0,3608;-0,125;-0,4082;0,2672;-0,0992;-0,047
"augustule";-0,1689;-0,069;-0,1438;-0,0651;-0,1004;-0,0948;-0,1286;-0,625;-0,2502;3,3584;5,3371;-0,264;-0,0389;-0,0376;-0,1773;-0,0505;-0,1644;-0,048;-0,0296;-0,0738;-0,0429;-0,0486;-0,0102;-0,0899;-0,0883;-0,1485;-0,0297;-0,0232;-0,0402;-0,0264;-0,3363;-0,2719;-0,2569;-0,0493;-0,0611;-0,0348;-0,0367;-0,049;-0,0436;-0,3608;-0,125;-0,4082;0,2672;-0,0992;-0,047
"rupture";0,6414;-0,046;-0,0959;-0,0434;-0,0669;-0,0632;-0,0857;-0,4167;-0,1668;1,0949;1,0338;-0,176;-0,0259;-0,025;-0,1182;-0,0337;-0,1096;-0,032;-0,0197;-0,0492;-0,0286;-0,0324;-0,0068;-0,0599;-0,0589;-0,099;-0,0198;-0,0154;-0,0268;-0,0176;0,3945;1,2188;-0,1712;-0,0329;-0,0407;-0,0232;-0,0245;-0,0326;-0,0291;-0,2405;-0,0833;0,332;-0,2251;-0,0661;-0,0313
"brutal";-0,1238;-0,0506;-0,1055;-0,0478;-0,0736;-0,0695;-0,0943;-0,4583;-0,1835;0,9908;1,7691;-0,1936;-0,0285;-0,0275;-0,13;-0,0371;-0,1206;-0,0352;-0,0217;-0,0541;-0,0315;-0,0356;-0,0075;-0,0659;-0,0647;-0,1089;-0,0218;-0,017;-0,0295;-0,0194;-0,2466;1,1432;-0,1884;-0,0362;-0,0448;-0,0255;-0,0269;-0,0359;-0,032;-0,2646;-0,0917;0,3027;0,9845;-0,0727;-0,0345
"déclin";-0,1238;-0,0506;-0,1055;-0,0478;-0,0736;-0,0695;-0,0943;-0,4583;-0,1835;0,9908;2,743;-0,1936;-0,0285;-0,0275;0,5872;-0,0371;-0,1206;-0,0352;-0,0217;-0,0541;-0,0315;-0,0356;-0,0075;-0,0659;-0,0647;-0,1089;-0,0218;-0,017;-0,0295;-0,0194;0,3633;1,1432;-0,1884;-0,0362;-0,0448;-0,0255;-0,0269;-0,0359;-0,032;-0,2646;-0,0917;-0,2993;-0,2476;-0,0727;-0,0345
"ici";0,3618;-0,1012;-0,211;0,7046;-0,1472;-0,139;-0,1886;0,866;0,2438;-0,2333;-0,1671;0,2291;-0,0571;-0,0551;-0,26;0,8043;-0,2412;-0,0704;-0,0434;-0,1082;-0,0629;-0,0713;-0,015;-0,1318;1,4562;-0,2178;-0,0436;-0,034;-0,059;-0,0388;-0,1576;-0,3988;-0,3768;0,814;-0,0896;-0,051;0,9332;-0,0718;-0,064;0,4765;-0,1834;-0,2144;-0,1587;0,5458;-0,069
"ou";-0,728;-0,7834;0,7715;-0,7392;0,5801;0,635;0,3713;1,661;0,958;-0,3318;0,405;0,8523;-0,4415;0,5919;1,7699;-0,5737;-1,8662;-0,5447;-0,3357;0,8985;0,513;-0,5516;-0,1163;-1,02;0,3964;0,7287;-0,3371;-0,2629;-0,4566;-0,3;-1,5833;-0,7655;0,671;0,4348;-0,6936;-0,3948;1,7992;-0,5557;-0,4952;-1,3436;-0,785;0,4712;-0,433;0,9347;-0,1844
"depuis";-0,811;0,2726;1,1382;0,7936;0,5206;0,5545;0,3851;-1,4673;-0,6193;-0,4551;-0,5706;-0,3456;-0,1868;-0,1804;1,3535;0,9702;-0,7897;1,0074;-0,142;-0,3543;-0,206;0,3812;-0,0492;0,5864;-0,424;0,655;-0,1426;-0,1113;-0,1932;-0,1269;-0,2949;-0,3651;1,2235;1,7616;0,3087;0,4958;0,4766;0,993;-0,2095;0,46;-0,2208;-1,9604;-0,9373;1,6254;0,392
"ve";-0,304;-0,1243;-0,2589;-0,1172;-0,1807;-0,1706;-0,2315;-0,263;-0,1371;2,2645;1,3044;-0,1495;-0,07;-0,0676;-0,3191;-0,091;-0,296;-0,0864;-0,0532;-0,1328;-0,0772;-0,0875;-0,0184;-0,1618;-0,1589;-0,2673;-0,0535;-0,0417;-0,0724;-0,0476;-0,2196;-0,4895;-0,4624;-0,0888;-0,11;-0,0626;-0,0661;-0,0881;-0,0785;0,3654;-0,2251;2,3108;0,3992;-0,1785;-0,0847
"siècle";-1,8263;-0,7464;-1,5555;-0,7043;-1,0856;-1,0248;-1,3905;4,5964;1,3612;4,897;1,0884;-0,6475;-0,4207;0,6217;0,3566;-0,5466;-1,7782;-0,5191;-0,3199;-0,7978;-0,464;-0,5256;-0,1108;-0,9719;-0,9548;-1,6061;-0,3212;-0,2506;-0,4351;-0,2859;-0,5397;0,4636;-2,7779;-0,5335;1,1802;-0,3762;-0,3971;-0,5296;-0,4718;0,2918;-1,352;4,3234;-0,2468;-1,0724;-0,5086
"celle";1,224;-0,1611;-0,3357;-0,152;-0,2343;-0,2211;0,8265;-0,4348;-0,584;0,5096;0,9694;0,3899;-0,0908;0,738;-0,4137;-0,118;-0,3837;-0,112;-0,069;-0,1722;-0,1001;-0,1134;-0,0239;-0,2097;0,4228;-0,3466;-0,0693;-0,0541;0,7112;-0,0617;0,5899;-0,6346;-0,5995;0,6329;0,553;-0,0812;-0,0857;-0,1143;-0,1018;1,9886;-0,2918;-0,1926;-0,3312;-0,2314;-0,1097
"série";0,6054;-0,0506;-0,1055;-0,0478;-0,0736;-0,0695;0,7096;-0,4583;-0,1835;0,9908;0,9614;-0,1936;-0,0285;-0,0275;-0,13;-0,0371;-0,1206;-0,0352;1,3123;-0,0541;-0,0315;-0,0356;-0,0075;-0,0659;-0,0647;-0,1089;1,3106;-0,017;-0,0295;-0,0194;-0,2466;-0,1994;-0,1884;-0,0362;-0,0448;-0,0255;-0,0269;-0,0359;-0,032;0,3408;0,7206;-0,2993;-0,2476;-0,0727;-0,0345
"effondrement";-0,1238;-0,0506;-0,1055;-0,0478;-0,0736;-0,0695;-0,0943;0,5745;-0,1835;0,9908;0,9614;0,4441;-0,0285;-0,0275;0,5872;-0,0371;-0,1206;-0,0352;-0,0217;-0,0541;-0,0315;-0,0356;-0,0075;-0,0659;-0,0647;-0,1089;-0,0218;-0,017;-0,0295;-0,0194;-0,2466;1,1432;-0,1884;-0,0362;-0,0448;-0,0255;-0,0269;-0,0359;-0,032;-0,2646;-0,0917;-0,2993;-0,2476;-0,0727;-0,0345
"ravenne";-0,3153;-0,1289;-0,2685;-0,1216;-0,1874;-0,1769;-0,24;-1,1669;-0,4671;5,7863;6,0956;-0,4929;-0,0726;-0,0701;-0,331;-0,0944;-0,307;-0,0896;-0,0552;-0,1377;-0,0801;-0,0907;-0,0191;-0,1678;-0,1648;-0,2772;-0,0554;-0,0433;-0,0751;-0,0493;0,3822;-0,5076;-0,4795;-0,0921;-0,1141;-0,0649;-0,0686;-0,0914;-0,0814;-0,6736;-0,2334;-0,7621;0,7796;-0,1851;-0,0878
"nord_est";-0,1576;-0,0644;-0,1342;-0,0608;-0,0937;-0,0884;-0,12;-0,5834;-0,2335;0,7486;0,2779;-0,2464;-0,0363;-0,0351;-0,1655;-0,0472;-0,1535;-0,0448;-0,0276;-0,0689;-0,04;-0,0454;-0,0096;-0,0839;-0,0824;9,7615;-0,0277;-0,0216;-0,0376;-0,0247;-0,3139;-0,2538;-0,2397;-0,046;-0,057;1,1425;-0,0343;-0,0457;-0,0407;-0,3367;-0,1167;-0,381;0,2873;-0,0925;-0,0439
"italie";-0,1618;-0,2025;-0,422;-0,1911;-0,2945;-0,278;-0,3773;-1,834;-0,7342;4,5851;4,1513;-0,7746;-0,1141;-0,1102;-0,5202;-0,1483;-0,4824;-0,1408;-0,0868;-0,2165;-0,1259;-0,1426;-0,0301;-0,2637;-0,259;-0,4357;-0,0871;-0,068;-0,1181;-0,0776;5,9216;-0,7978;-0,7537;-0,1447;-0,1793;0,679;-0,1077;-0,1437;-0,128;-1,0586;-0,3668;-0,6126;0,7426;-0,2909;-0,138
"cité";-0,3716;-0,1519;-0,3165;-0,1433;-0,2209;-0,2085;-0,2829;-0,3893;-0,1902;1,2698;0,2849;0,8479;-0,0856;-0,0827;-0,3901;-0,1112;-0,3618;-0,1056;-0,0651;-0,1623;-0,0944;-0,1069;-0,0225;-0,1977;-0,1943;-0,3268;-0,0653;-0,051;-0,0885;-0,0582;-0,3008;-0,5983;-0,5652;-0,1085;-0,1345;-0,0765;-0,0808;-0,1077;-0,096;10,4309;-0,2751;-0,8982;0,2994;-0,2182;-0,1035
